hour_of_day,date,usertype,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count
18,2019-10-09,Customer,71,13602,1041.244019138756,435240,418
18,2019-10-09,Subscriber,63,6648,703.1646023468057,4314618,6136
18,2019-10-10,Customer,153,1710328,3252.4485549132946,2813368,865
18,2019-10-10,Subscriber,61,494670,850.8071732522797,6997889,8225
18,2019-10-11,Customer,105,195228,1778.9098039215687,1360866,765
18,2019-10-11,Subscriber,64,509996,858.1899951899952,5352531,6237
18,2019-10-12,Customer,65,846938,2476.0535465924895,3560565,1438
18,2019-10-12,Subscriber,67,14973,823.2959126539754,2940813,3572
18,2019-10-13,Customer,63,270506,1745.8080185042406,2264313,1297
18,2019-10-13,Subscriber,61,1033727,1163.09612583746,3992909,3433
18,2019-10-14,Customer,71,275842,1536.0847602739725,1794147,1168
18,2019-10-14,Subscriber,61,5649,767.515122873346,5684217,7406
18,2019-10-15,Customer,64,61493,1312.528905289053,1067086,813
18,2019-10-15,Subscriber,61,39017,790.2894406822172,6301768,7974
18,2019-10-16,Customer,146,14415,1552.5135135135135,57443,37
18,2019-10-16,Subscriber,70,103916,852.311811023622,541218,635
18,2019-10-17,Customer,61,7562,981.6541353383459,522240,532
18,2019-10-17,Subscriber,61,843341,878.2572829964328,5908915,6728
18,2019-10-18,Customer,66,48659,1254.378812199037,781478,623
18,2019-10-18,Subscriber,61,941899,943.1719914802982,5313831,5634
18,2019-10-19,Customer,83,452795,2080.859519408503,2251490,1082
18,2019-10-19,Subscriber,61,48638,804.6312323612418,2565969,3189
18,2019-10-20,Customer,147,4097,1067.8529411764705,72614,68
18,2019-10-20,Subscriber,75,5652,669.2290076335878,438345,655
18,2019-10-21,Customer,68,187857,1617.6360153256705,1266609,783
18,2019-10-21,Subscriber,62,142857,830.9525474525475,6654268,8008
18,2019-10-22,Customer,175,4816,972.3269961977186,255722,263
18,2019-10-22,Subscriber,61,46016,709.6068191627104,3288318,4634
18,2019-10-23,Customer,64,330344,1711.3007751937985,1103789,645
18,2019-10-23,Subscriber,61,12441,795.2954516335682,6207281,7805
18,2019-10-24,Customer,64,51560,1216.9191438763378,1023429,841
18,2019-10-24,Subscriber,64,38784,794.3474497269942,5964755,7509
18,2019-10-25,Customer,70,226281,1530.6134663341645,1227552,802
18,2019-10-25,Subscriber,61,165910,888.8141146817895,5642192,6348
18,2019-10-26,Customer,63,177293,2088.747058823529,1775435,850
18,2019-10-26,Subscriber,61,302244,926.0100303951368,3046573,3290
18,2019-10-27,Customer,97,39595,1406.2875816993464,645486,459
18,2019-10-27,Subscriber,63,13085,757.0851376146788,2063057,2725
18,2019-10-28,Customer,70,111536,1302.2,800853,615
18,2019-10-28,Subscriber,62,46798,781.6413084823126,6164805,7887
18,2019-10-29,Customer,168,14018,1049.55223880597,210960,201
18,2019-10-29,Subscriber,61,4367,696.975749318801,2557901,3670
18,2019-10-30,Customer,131,8145,1122.3333333333333,562289,501
18,2019-10-30,Subscriber,61,37929,778.4854765933446,5521019,7092
18,2019-10-31,Customer,109,262917,2508.816568047337,847980,338
18,2019-10-31,Subscriber,62,62106,882.3818643285648,3824243,4334
18,2019-11-01,Customer,77,250201,1755.1736334405145,1091718,622
18,2019-11-01,Subscriber,61,16964,750.6246039142591,4027101,5365
18,2019-11-02,Customer,70,171770,1567.106976744186,1010784,645
18,2019-11-02,Subscriber,62,144359,836.2072520440811,2352251,2813
18,2019-11-03,Customer,61,235457,1747.5131894484412,728713,417
18,2019-11-03,Subscriber,64,5491,709.5860940695296,1734938,2445
18,2019-11-04,Customer,68,137691,1411.1168582375478,736603,522
18,2019-11-04,Subscriber,61,4898,719.760018639329,4633815,6438
18,2019-11-05,Customer,104,47906,1448.3805309734514,654668,452
18,2019-11-05,Subscriber,63,153168,766.0154715858375,5149156,6722
18,2019-11-06,Customer,76,13906,992.3378684807257,437621,441
18,2019-11-06,Subscriber,61,233842,782.7234711523346,4978904,6361
18,2019-11-07,Customer,95,48207,1633.733870967742,202583,124
18,2019-11-07,Subscriber,66,6386,663.5135688684076,1295842,1953
18,2019-11-08,Customer,118,7771,885.528384279476,202786,229
18,2019-11-08,Subscriber,63,225017,729.550201884253,2710279,3715
18,2019-11-09,Customer,88,57597,1407.991452991453,329470,234
18,2019-11-09,Subscriber,65,9466,662.5830178474852,1225116,1849
18,2019-11-10,Customer,64,43468,1217.9773371104816,429946,353
18,2019-11-10,Subscriber,61,81362,757.4038461538462,1732940,2288
18,2019-11-11,Customer,75,10644,1038.9419191919192,411421,396
18,2019-11-11,Subscriber,62,4691,731.6658110882956,4275855,5844
18,2019-11-12,Customer,80,1984,760.2677595628415,139129,183
18,2019-11-12,Subscriber,61,368395,762.19018560895,2997694,3933
18,2019-11-13,Customer,119,16072,1078.92,161838,150
18,2019-11-13,Subscriber,64,90488,718.357006217121,3004169,4182
18,2019-11-14,Customer,159,5442,927.9508196721312,226420,244
18,2019-11-14,Subscriber,63,9894,705.9240884638374,3543033,5019
18,2019-11-15,Customer,67,11395,1163.9971428571428,407399,350
18,2019-11-15,Subscriber,62,11917,715.9258010118044,3396352,4744
18,2019-11-16,Customer,145,8709,951.1522842639594,187377,197
18,2019-11-16,Subscriber,64,21326,671.2990762124712,1162690,1732
18,2019-11-17,Customer,216,13764,1030.5454545454545,192712,187
18,2019-11-17,Subscriber,61,5528,641.1386901485965,1164949,1817
18,2019-11-18,Customer,195,54566,1373.705035971223,190945,139
18,2019-11-18,Subscriber,65,49512,685.5412421952021,2086102,3043
18,2019-11-19,Customer,138,49235,1376.908163265306,404811,294
18,2019-11-19,Subscriber,65,12295,712.0987170349251,3996298,5612
18,2019-11-20,Customer,129,62062,1293.7579365079366,326027,252
18,2019-11-20,Subscriber,63,43346,730.144684100019,3825228,5239
18,2019-11-21,Customer,70,331693,2142.176470588235,728340,340
18,2019-11-21,Subscriber,65,310548,768.5079365079365,4260608,5544
18,2019-11-22,Customer,78,20332,1116.2863436123348,253397,227
18,2019-11-22,Subscriber,61,438710,861.9591937069813,3506450,4068
18,2019-11-23,Customer,91,184656,2022.1782945736434,521722,258
18,2019-11-23,Subscriber,62,11102,680.9640039447731,1380995,2028
18,2019-11-24,Customer,63,50374,1435.78125,183780,128
18,2019-11-24,Subscriber,63,35984,669.9993577392421,1043189,1557
18,2019-11-25,Customer,157,18085,1169.4695340501792,326282,279
18,2019-11-25,Subscriber,62,27714,717.6776173285199,3975934,5540
18,2019-11-26,Customer,70,7036,1041.355614973262,389467,374
18,2019-11-26,Subscriber,61,43099,752.3492769744161,4058172,5394
18,2019-11-27,Customer,74,7736,1189.9401408450703,337943,284
18,2019-11-27,Subscriber,61,84408,736.4290711232024,1894832,2573
18,2019-11-28,Customer,82,3774,1151.7808219178082,84080,73
18,2019-11-28,Subscriber,61,52618,809.8375,323935,400
18,2019-11-29,Customer,198,5064,1221.983870967742,151526,124
18,2019-11-29,Subscriber,61,8005,652.3320373250389,838899,1286
18,2019-11-30,Customer,109,5114,1051.8563829787233,197749,188
18,2019-11-30,Subscriber,62,7983,670.8153846153846,915663,1365
18,2019-12-01,Customer,99,23893,2032.0,48768,24
18,2019-12-01,Subscriber,88,4242,626.561872909699,187342,299
18,2019-12-02,Customer,112,12968,1173.111111111111,63348,54
18,2019-12-02,Subscriber,66,144911,800.2474811083123,1270793,1588
18,2019-12-03,Customer,95,50444,1348.6546762589928,187463,139
18,2019-12-03,Subscriber,63,51819,689.4885245901639,2733822,3965
18,2019-12-04,Customer,71,333701,2801.983240223464,501555,179
18,2019-12-04,Subscriber,63,2731384,1311.465068957721,5800610,4423
18,2019-12-05,Customer,120,438996,3908.66081871345,668381,171
18,2019-12-05,Subscriber,61,333992,805.0145563770794,3484103,4328
18,2019-12-06,Customer,89,2933472,13465.610441767069,3352937,249
18,2019-12-06,Subscriber,61,6324,691.3834951456311,2990925,4326
18,2019-12-07,Customer,148,60876,1429.3019801980197,288719,202
18,2019-12-07,Subscriber,63,5060,658.795918367347,1162116,1764
18,2019-12-08,Customer,107,128178,2900.1059602649007,437916,151
18,2019-12-08,Subscriber,62,428069,860.2196162046909,1613772,1876
18,2019-12-09,Customer,284,2375,949.939393939394,31348,33
18,2019-12-09,Subscriber,65,4256,630.8598265895954,436555,692
18,2019-12-10,Customer,123,58567,1422.5681818181818,187779,132
18,2019-12-10,Subscriber,67,8235,683.6646505376344,2034586,2976
18,2019-12-11,Customer,135,3143,831.7046979865772,123924,149
18,2019-12-11,Subscriber,64,3529,674.1795918367347,2807958,4165
18,2019-12-12,Customer,86,54048,1581.3962264150944,251442,159
18,2019-12-12,Subscriber,64,50154,682.783619817998,2701092,3956
18,2019-12-13,Customer,66,253578,5994.807692307692,311730,52
18,2019-12-13,Subscriber,63,238951,950.9792231255645,1052734,1107
18,2019-12-14,Customer,158,50490,1313.8578199052133,277224,211
18,2019-12-14,Subscriber,62,67999,749.6141215106733,1369545,1827
18,2019-12-15,Customer,131,50208,1756.2916666666667,252906,144
18,2019-12-15,Subscriber,63,4230,648.6142703862661,1209017,1864
18,2019-12-16,Customer,79,14383,1010.375796178344,158629,157
18,2019-12-16,Subscriber,61,224355,765.6811145510836,3215095,4199
18,2019-12-17,Customer,129,13151,1263.3333333333333,102330,81
18,2019-12-17,Subscriber,61,14522,659.0329123612705,1722053,2613
18,2019-12-18,Customer,180,17894,1104.0625,105990,96
18,2019-12-18,Subscriber,65,130424,750.1451672179346,2041145,2721
18,2019-12-19,Customer,87,18252,1040.8181818181818,91592,88
18,2019-12-19,Subscriber,63,4468,634.4076655052265,1638675,2583
18,2019-12-20,Customer,188,508374,6347.698924731183,590336,93
18,2019-12-20,Subscriber,63,797289,975.5825163398692,2388226,2448
18,2019-12-21,Customer,162,71042,1901.3333333333333,148304,78
18,2019-12-21,Subscriber,67,3223,638.5985804416404,809743,1268
18,2019-12-22,Customer,137,5684,1009.3269230769231,104970,104
18,2019-12-22,Subscriber,67,57502,687.8704,859838,1250
18,2019-12-23,Customer,117,456703,3729.2569832402237,667537,179
18,2019-12-23,Subscriber,63,247880,757.7379679144385,1983758,2618
18,2019-12-24,Customer,240,45735,1912.5172413793102,110926,58
18,2019-12-24,Subscriber,67,2887,653.7437357630979,573987,878
18,2019-12-25,Customer,78,52244,2204.622377622378,315261,143
18,2019-12-25,Subscriber,88,52984,831.7912524850894,418391,503
18,2019-12-26,Customer,62,21877,1347.0752688172042,250556,186
18,2019-12-26,Subscriber,62,61047,692.2656626506024,1149161,1660
18,2019-12-27,Customer,61,431203,3612.592783505155,700843,194
18,2019-12-27,Subscriber,67,264333,830.9160177975529,1493987,1798
18,2019-12-28,Customer,206,13574,1542.8726591760299,411947,267
18,2019-12-28,Subscriber,65,8111,651.8930921052631,792702,1216
18,2019-12-29,Customer,140,4662,1554.9166666666667,74636,48
18,2019-12-29,Subscriber,80,417426,1888.0176991150443,640038,339
18,2019-12-30,Customer,91,2774,977.219512195122,40066,41
18,2019-12-30,Subscriber,62,10277,625.353228962818,639111,1022
18,2019-12-31,Customer,99,17230,1279.9915254237287,302078,236
18,2019-12-31,Subscriber,61,27805,679.1325648414986,942636,1388
19,2019-01-01,Customer,188,50864,1828.7280701754387,208475,114
19,2019-01-01,Subscriber,62,1371164,2470.2995169082124,2045408,828
19,2019-01-02,Customer,120,48137,1734.6893203883494,178673,103
19,2019-01-02,Subscriber,76,55546,691.8842342342342,1535983,2220
19,2019-01-03,Customer,118,5885,1251.857142857143,105156,84
19,2019-01-03,Subscriber,62,49972,671.3376623376623,1705869,2541
19,2019-01-04,Customer,153,7647,1143.8666666666666,102948,90
19,2019-01-04,Subscriber,64,62889,738.1882599580713,1760579,2385
19,2019-01-05,Customer,114,512593,13608.90243902439,557965,41
19,2019-01-05,Subscriber,73,4833,668.2936870997255,730445,1093
19,2019-01-06,Customer,125,8001,1268.8181818181818,125613,99
19,2019-01-06,Subscriber,63,89613,799.1369047619048,939785,1176
19,2019-01-07,Customer,347,4160,1096.871794871795,42778,39
19,2019-01-07,Subscriber,61,49483,677.9911504424779,1685486,2486
19,2019-01-08,Customer,134,17920,1318.6285714285714,92304,70
19,2019-01-08,Subscriber,64,11031,685.6429075511644,1943112,2834
19,2019-01-09,Customer,245,12143,1562.7962962962963,84391,54
19,2019-01-09,Subscriber,62,84606,650.4899497487437,1812265,2786
19,2019-01-10,Customer,85,3270,1250.5625,60027,48
19,2019-01-10,Subscriber,62,97988,798.5177453027139,1912450,2395
19,2019-01-11,Customer,179,3904,1100.3333333333333,39612,36
19,2019-01-11,Subscriber,61,3284,608.8121546961326,1101950,1810
19,2019-01-12,Customer,156,8007,1112.1470588235295,75626,68
19,2019-01-12,Subscriber,61,7125,676.9045996592845,794686,1174
19,2019-01-13,Customer,114,86908,3974.3793103448274,115257,29
19,2019-01-13,Subscriber,61,5112,642.617443012884,648401,1009
19,2019-01-14,Customer,266,2411,872.2666666666667,39252,45
19,2019-01-14,Subscriber,67,126047,701.609495295124,1640363,2338
19,2019-01-15,Customer,80,2398,1041.878787878788,68764,66
19,2019-01-15,Subscriber,61,48232,652.3986378205128,1628387,2496
19,2019-01-16,Customer,322,6515,1491.418181818182,82028,55
19,2019-01-16,Subscriber,61,107931,710.9664122137405,1862732,2620
19,2019-01-17,Customer,247,7867,1116.4772727272727,49125,44
19,2019-01-17,Subscriber,63,44381,659.739806641446,1569521,2379
19,2019-01-18,Customer,160,63844,1916.409090909091,126483,66
19,2019-01-18,Subscriber,62,398091,870.9162219850587,1632097,1874
19,2019-01-19,Customer,64,25683,1249.8354430379748,98737,79
19,2019-01-19,Subscriber,61,3535,607.2824803149606,616999,1016
19,2019-01-20,Customer,337,2720,1256.3333333333333,26383,21
19,2019-01-20,Subscriber,67,82245,748.4283360790774,454296,607
19,2019-01-21,Customer,110,40637,2756.45,55129,20
19,2019-01-21,Subscriber,64,8697,559.1789667896679,303075,542
19,2019-01-22,Customer,115,5357,1242.1935483870968,38508,31
19,2019-01-22,Subscriber,64,36422,630.6500484027106,1302923,2066
19,2019-01-23,Customer,166,136627,3826.5862068965516,221942,58
19,2019-01-23,Subscriber,63,38271,683.6766015758822,1995652,2919
19,2019-01-24,Customer,186,86939,3059.282608695652,140727,46
19,2019-01-24,Subscriber,64,63190,709.305785123967,1544868,2178
19,2019-01-25,Customer,163,5236,1310.8055555555557,47189,36
19,2019-01-25,Subscriber,61,65761,675.7022132796781,1343296,1988
19,2019-01-26,Customer,151,3373,1122.453125,71837,64
19,2019-01-26,Subscriber,68,509706,1111.0056497175142,1376536,1239
19,2019-01-27,Customer,171,39837,1794.1304347826087,123795,69
19,2019-01-27,Subscriber,66,6662,689.0620938628159,954351,1385
19,2019-01-28,Customer,326,68607,2645.462962962963,142855,54
19,2019-01-28,Subscriber,61,12231,622.6203185535945,1446347,2323
19,2019-01-29,Customer,265,12372,1531.8636363636363,33701,22
19,2019-01-29,Subscriber,68,8391,630.6084262701363,508901,807
19,2019-01-30,Customer,231,1516,808.625,6469,8
19,2019-01-30,Subscriber,61,5083,583.6397338403042,613989,1052
19,2019-01-31,Customer,209,2449,1185.8076923076924,30831,26
19,2019-01-31,Subscriber,70,5149,583.371914893617,685462,1175
19,2019-02-01,Customer,72,2056,1080.8148148148148,29182,27
19,2019-02-01,Subscriber,64,5160,604.2308238636364,850757,1408
19,2019-02-02,Customer,193,10126,1410.2205882352941,95895,68
19,2019-02-02,Subscriber,72,4596,677.637707948244,733204,1082
19,2019-02-03,Customer,143,50806,1946.0149253731342,130383,67
19,2019-02-03,Subscriber,63,47368,750.0628997867803,703559,938
19,2019-02-04,Customer,91,9169,1297.3490566037735,137519,106
19,2019-02-04,Subscriber,62,82743,706.2054747054747,2038109,2886
19,2019-02-05,Customer,67,50144,2169.2193548387095,336229,155
19,2019-02-05,Subscriber,61,54772,751.5131063573366,2494272,3319
19,2019-02-06,Customer,234,2211,1079.4642857142858,30225,28
19,2019-02-06,Subscriber,64,39571,642.4595910418695,659806,1027
19,2019-02-07,Customer,190,4349,1132.0882352941176,76982,68
19,2019-02-07,Subscriber,64,6427,625.483780536644,1561833,2497
19,2019-02-08,Customer,150,6823,1419.0506329113923,112105,79
19,2019-02-08,Subscriber,64,11281,665.5683556405354,1392369,2092
19,2019-02-09,Customer,133,55338,2725.1951219512193,111733,41
19,2019-02-09,Subscriber,63,107424,822.3404444444444,925133,1125
19,2019-02-10,Customer,93,11768,1323.1016949152543,78063,59
19,2019-02-10,Subscriber,70,262192,888.7885852090033,1105653,1244
19,2019-02-11,Customer,83,7155,1164.439393939394,76853,66
19,2019-02-11,Subscriber,64,48511,653.3935331230284,1657006,2536
19,2019-02-12,Customer,610,8909,2303.8888888888887,20735,9
19,2019-02-12,Subscriber,84,3380,678.1625,379771,560
19,2019-02-13,Customer,210,8292,1190.517857142857,66669,56
19,2019-02-13,Subscriber,65,61453,676.1970772442588,1619492,2395
19,2019-02-14,Customer,104,2023,1027.0208333333333,49297,48
19,2019-02-14,Subscriber,63,56103,727.7561807331629,1707316,2346
19,2019-02-15,Customer,106,416480,3501.7405405405407,647822,185
19,2019-02-15,Subscriber,61,58672,759.4348864994026,1906941,2511
19,2019-02-16,Customer,110,44901,1525.368,190671,125
19,2019-02-16,Subscriber,61,4154,656.6886274509804,837278,1275
19,2019-02-17,Customer,141,3600,1200.313253012048,99626,83
19,2019-02-17,Subscriber,62,71815,759.2672413793103,880750,1160
19,2019-02-18,Customer,132,6953,1086.05,65163,60
19,2019-02-18,Subscriber,74,89352,762.0647098065377,1142335,1499
19,2019-02-19,Customer,278,3113,1432.8166666666666,85969,60
19,2019-02-19,Subscriber,62,46603,656.4592901878915,1572220,2395
19,2019-02-20,Customer,197,5012,1266.357142857143,35458,28
19,2019-02-20,Subscriber,62,5948,728.298719772404,511994,703
19,2019-02-21,Customer,123,5579,1205.5869565217392,110914,92
19,2019-02-21,Subscriber,62,698377,913.7072916666667,2631477,2880
19,2019-02-22,Customer,169,43636,1536.7362637362637,139843,91
19,2019-02-22,Subscriber,68,61458,669.9563040509786,1471894,2197
19,2019-02-23,Customer,79,137008,3034.7744360902257,403625,133
19,2019-02-23,Subscriber,62,7287,687.6257545271629,1025250,1491
19,2019-02-24,Customer,135,95824,2152.177777777778,193696,90
19,2019-02-24,Subscriber,61,9354,668.2530779753762,976986,1462
19,2019-02-25,Customer,259,1946,960.8048780487804,39393,41
19,2019-02-25,Subscriber,63,334585,975.4084693427437,2211251,2267
19,2019-02-26,Customer,89,5713,1178.6341463414635,48324,41
19,2019-02-26,Subscriber,62,205345,830.008576329331,1935580,2332
19,2019-02-27,Customer,319,164370,7639.408163265306,374331,49
19,2019-02-27,Subscriber,64,49447,657.3963963963964,1532391,2331
19,2019-02-28,Customer,206,67619,2215.0,115180,52
19,2019-02-28,Subscriber,62,6350,640.7503131524008,1534597,2395
19,2019-03-01,Customer,110,67267,2071.289855072464,142919,69
19,2019-03-01,Subscriber,66,62960,715.13326446281,1384498,1936
19,2019-03-02,Customer,242,477914,11461.088235294117,779354,68
19,2019-03-02,Subscriber,61,72646,768.0475785896347,903992,1177
19,2019-03-03,Customer,418,12344,1643.1538461538462,42722,26
19,2019-03-03,Subscriber,79,3885,692.2286432160804,275507,398
19,2019-03-04,Customer,106,89908,2575.214285714286,144212,56
19,2019-03-04,Subscriber,62,44775,639.3096980786826,1397531,2186
19,2019-03-05,Customer,64,3251,996.2962962962963,53800,54
19,2019-03-05,Subscriber,67,14730,627.4898218829517,1479621,2358
19,2019-03-06,Customer,166,3542,1045.1333333333334,31354,30
19,2019-03-06,Subscriber,62,44888,630.343180699163,1280227,2031
