start_sta_name,usertype,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count,birth_year_min,birth_year_max,start_sta_lat_min,start_sta_lon_min
W 31 St & 7 Ave,Customer,61,860505,1505.8092804303967,11195692,7435,1939,2003,40.749156,-73.9916
W 31 St & 7 Ave,Subscriber,61,282960,696.810398753973,55027814,78971,1900,2003,40.749156,-73.9916
W 33 St & 7 Ave,Customer,61,2933472,2347.931683940711,21067991,8973,1893,2003,40.75019995,-73.99093085
W 33 St & 7 Ave,Subscriber,61,2054370,734.9040654403431,53814820,73227,1885,2003,40.75019995,-73.99093085
W 34 St & 11 Ave,Customer,61,486699,1735.5121761532105,35704692,20573,1900,2003,40.75594159,-74.0021163
W 34 St & 11 Ave,Subscriber,61,118347,924.0008551087778,46464307,50286,1874,2003,40.755,-74.0021163
W 35 St & Dyer Ave,Customer,63,1161008,1790.7270554493307,7492402,4184,1945,2003,40.754691750226016,-73.9974018931389
W 35 St & Dyer Ave,Subscriber,61,239235,764.583227402343,22254724,29107,1886,2003,40.754691750226016,-73.9974018931389
W 37 St & 10 Ave,Customer,64,270506,1585.6031777956557,7883619,4972,1944,2003,40.75660359,-73.998
W 37 St & 10 Ave,Subscriber,61,222767,782.0761180564506,30340643,38795,1889,2003,40.75660359,-73.998
W 37 St & 5 Ave,Customer,66,74119,1366.4060382008627,6653031,4869,1939,2003,40.75038009,-73.98338988
W 37 St & 5 Ave,Subscriber,62,229021,707.5349248204668,25222205,35648,1885,2002,40.749,-73.98338988
W 38 St & 8 Ave,Customer,64,1225257,1988.6572338167668,16865802,8481,1942,2003,40.75466591,-73.99138152
W 38 St & 8 Ave,Subscriber,61,2049446,816.4355859047864,63367648,77615,1885,2003,40.75466591,-73.99138152
W 39 St & 9 Ave,Subscriber,343,542,449.3333333333333,1348,3,1949,1995,40.75645824,-73.99372222
W 4 St & 7 Ave S,Customer,62,241164,1440.5129990209941,13242636,9193,1942,2003,40.73401143,-74.00293877
W 4 St & 7 Ave S,Subscriber,61,313308,747.8124318627807,41156605,55036,1885,2003,40.73401143,-74.00293877
W 40 St & 5 Ave,Customer,61,1293027,1787.1215762996087,6394321,3578,1948,2003,40.752269,-73.982079
W 40 St & 5 Ave,Subscriber,61,81318,763.4620634034369,12306245,16119,1900,2003,40.752269,-73.982079
W 41 St & 8 Ave,Customer,61,1084995,1917.5589065708418,14941619,7792,1934,2003,40.75640548,-73.9900262
W 41 St & 8 Ave,Subscriber,61,1623720,803.9255893074119,66163076,82300,1885,2003,40.755,-73.9900262
W 42 St & 6 Ave,Customer,119,4524,1082.7272727272727,107190,99,1958,2000,40.75492,-73.98455
W 42 St & 6 Ave,Subscriber,64,11776,657.3175487465181,235977,359,1935,2000,40.75492,-73.98455
W 42 St & 8 Ave,Customer,61,778880,1829.5548118668596,10113779,5528,1895,2003,40.75756989999999,-73.99098507
W 42 St & 8 Ave,Subscriber,61,537168,782.34131763437,34817318,44504,1886,2003,40.75756989999999,-73.99098507
W 42 St & Dyer Ave,Customer,62,356193,1715.2594810379242,7734105,4509,1945,2003,40.75898481399634,-73.99379968643187
W 42 St & Dyer Ave,Subscriber,61,313733,805.0070225799011,31408959,39017,1899,2003,40.75898481399634,-73.99379968643187
W 43 St & 10 Ave,Customer,61,442785,1706.6582430806257,8509398,4986,1949,2003,40.76009437,-73.99461843
W 43 St & 10 Ave,Subscriber,61,631994,800.2620482597575,35983783,44965,1890,2003,40.76009437,-73.99461843
W 43 St & 6 Ave,Customer,61,845035,1926.0524383848976,3672982,1907,1950,2003,40.75527307,-73.98316936
W 43 St & 6 Ave,Subscriber,61,258480,724.8096919960526,13954761,19253,1889,2003,40.75527307,-73.98316936
W 44 St & 5 Ave,Customer,61,398534,1443.8482289950578,7011327,4856,1927,2003,40.75500254,-73.98014437
W 44 St & 5 Ave,Subscriber,61,232284,741.6277703199007,29280206,39481,1886,2003,40.75500254,-73.98014437
W 45 St & 6 Ave,Customer,61,1671122,2277.9355687047996,13858960,6084,1946,2003,40.75668720603179,-73.98291153
W 45 St & 6 Ave,Subscriber,61,1122606,749.2990541466758,27330683,36475,1885,2003,40.75668720603179,-73.98291153
W 45 St & 6 Ave -,Customer,117,348780,2801.0338541666665,1075597,384,1952,2002,40.75668720603179,-73.98257732391356
W 45 St & 6 Ave -,Subscriber,62,54570,712.0603882099209,1980952,2782,1944,2000,40.75668720603179,-73.98257732391356
W 45 St & 8 Ave,Customer,61,574339,1601.8987621573829,14493980,9048,1890,2003,40.75929124,-73.98859651
W 45 St & 8 Ave,Subscriber,61,948268,805.8618351491748,35059825,43506,1888,2003,40.75929124,-73.98859651
W 46 St & 11 Ave,Customer,61,889036,1730.9428715238455,13755803,7947,1941,2003,40.76341379,-73.99667444
W 46 St & 11 Ave,Subscriber,62,299467,877.3355212355212,34084485,38850,1895,2003,40.76341379,-73.998
W 47 St & 10 Ave,Customer,61,151449,1556.4705165692008,6387755,4104,1942,2003,40.76269882,-73.99301222
W 47 St & 10 Ave,Subscriber,62,388830,759.5677718694609,29140058,38364,1899,2002,40.76269882,-73.99301222
W 47 St & 6 Ave,Customer,109,8640,1517.1160714285713,169917,112,1962,2001,40.758396999999995,-73.98255
W 47 St & 6 Ave,Subscriber,113,3074,709.4675052410902,338416,477,1949,2003,40.758396999999995,-73.98255
W 49 St & 8 Ave,Customer,62,422351,1572.3122514675251,8303381,5281,1917,2003,40.76227205,-73.98788205
W 49 St & 8 Ave,Subscriber,61,1103256,759.9588997535575,38238092,50316,1888,2003,40.760999999999996,-73.98899999999999
W 50 St & 9 Ave,Customer,68,2203917,1993.441743503772,7134528,3579,1949,2002,40.76360467795863,-73.98917958140373
W 50 St & 9 Ave,Subscriber,61,294922,781.4600930500956,21667544,27727,1887,2003,40.76360467795863,-73.98917958140373
W 52 St & 11 Ave,Customer,62,125547,1648.7042006269592,13148416,7975,1904,2003,40.76727216,-73.99392888
W 52 St & 11 Ave,Subscriber,61,926867,996.1372205870655,37567323,37713,1888,2003,40.76727216,-73.99392888
W 52 St & 5 Ave,Customer,61,942530,1655.4082582145973,11385898,6878,1949,2003,40.75992262,-73.97648516
W 52 St & 5 Ave,Subscriber,61,487654,794.222412756386,35662969,44903,1885,2003,40.75992262,-73.97648516
W 52 St & 6 Ave,Customer,61,138980,1533.355843181392,8174320,5331,1946,2003,40.76132983124814,-73.97982001304626
W 52 St & 6 Ave,Subscriber,61,408319,729.1808993867818,38527002,52836,1887,2002,40.76132983124814,-73.97982001304626
W 53 St & 10 Ave,Customer,61,2593675,2403.0646840148697,9696366,4035,1917,2003,40.76669671,-73.99061728
W 53 St & 10 Ave,Subscriber,61,951426,817.8813119321239,25834417,31587,1900,2002,40.76669671,-73.99061728
W 54 St & 9 Ave,Customer,61,158836,1510.4621347644604,5066090,3354,1946,2002,40.76584941,-73.98690506
W 54 St & 9 Ave,Subscriber,61,545247,804.8499245560413,20802956,25847,1888,2002,40.76584941,-73.98690506
W 55 St & 6 Ave,Customer,61,157529,1757.7455980570735,5790014,3294,1934,2003,40.76309387270797,-73.97845799999999
W 55 St & 6 Ave,Subscriber,61,294390,809.7172449302915,20443741,25248,1900,2003,40.76309387270797,-73.97845799999999
W 56 St & 10 Ave,Customer,65,380467,1865.0916921367048,6712465,3599,1942,2003,40.768254,-73.988639
W 56 St & 10 Ave,Subscriber,61,1424126,882.4256018141645,30351911,34396,1888,2003,40.766999999999996,-73.98899999999999
W 59 St & 10 Ave,Customer,62,989084,1826.5330791657323,8144511,4459,1950,2003,40.77,-73.98899999999999
W 59 St & 10 Ave,Subscriber,61,41823,865.3430384048941,30553532,35308,1900,2003,40.770513,-73.988038
W 63 St & Broadway,Customer,63,269242,1702.0286532951288,13068176,7678,1900,2003,40.77163851,-73.98261428
W 63 St & Broadway,Subscriber,61,268348,763.7175128878514,31407119,41124,1888,2003,40.77163851,-73.98261428
W 64 St & Thelonious Monk Circle,Customer,63,2493265,2489.151532033426,8936054,3590,1947,2003,40.77515953434235,-73.98918695747851
W 64 St & Thelonious Monk Circle,Subscriber,61,236517,880.5035267871789,26838628,30481,1917,2003,40.77515953434235,-73.98918695747851
W 67 St & Broadway,Customer,62,332316,1658.9123237277743,5411372,3262,1942,2003,40.77492513,-73.98266566
W 67 St & Broadway,Subscriber,61,1463068,804.7772636964864,29569931,36743,1888,2003,40.77492513,-73.98266566
W 70 St & Amsterdam Ave,Customer,70,2098753,2387.5139019056546,7642432,3201,1942,2003,40.775999999999996,-73.983
W 70 St & Amsterdam Ave,Subscriber,61,3055340,858.1954136690647,28629399,33360,1888,2003,40.77748046,-73.98288594
W 74 St & Columbus Ave,Customer,62,82480,1647.3824376199616,3433145,2084,1885,2003,40.7785669,-73.97754961
W 74 St & Columbus Ave,Subscriber,61,495384,699.1454288355903,12855187,18387,1924,2003,40.7785669,-73.97754961
W 76 St & Columbus Ave,Customer,62,1452150,2173.310606060606,8319433,3828,1906,2003,40.7801839724239,-73.97728532552719
W 76 St & Columbus Ave,Subscriber,61,257004,812.2694973008155,21215667,26119,1888,2003,40.7801839724239,-73.97728532552719
W 78 St & Broadway,Customer,63,68516,1589.1649616368286,3728181,2346,1946,2003,40.78339981,-73.98093133
W 78 St & Broadway,Subscriber,62,132803,821.8852808091563,15439115,18785,1888,2003,40.78339981,-73.98093133
W 82 St & Central Park West,Customer,65,242850,2084.979564553094,10916953,5236,1940,2003,40.78275,-73.97137
W 82 St & Central Park West,Subscriber,61,126488,806.297239489339,12063013,14961,1888,2002,40.78275,-73.97137
W 84 St & Broadway,Customer,67,501760,1911.3809883062995,5067071,2651,1944,2003,40.7867947,-73.977112
W 84 St & Broadway,Subscriber,61,343038,911.45719718249,21092031,23141,1888,2003,40.7867947,-73.977112
W 84 St & Columbus Ave,Customer,72,33728,1587.1155950752393,4640726,2924,1946,2003,40.78499979,-73.97283406
W 84 St & Columbus Ave,Subscriber,61,138518,740.7419447053538,18138548,24487,1888,2002,40.78499979,-73.97283406
W 87 St & Amsterdam Ave,Customer,62,254363,1993.1510721247564,4089946,2052,1944,2003,40.78839,-73.9747
W 87 St & Amsterdam Ave,Subscriber,61,75936,835.5488120442249,14207672,17004,1888,2003,40.78839,-73.9747
W 87 St & West End Ave,Customer,65,53377,1687.4447900466564,1085027,643,1943,2003,40.789621999999994,-73.97757
W 87 St & West End Ave,Subscriber,62,23767,940.4080485278887,6356218,6759,1938,2003,40.789621999999994,-73.97757
W 88 St & West End Ave,Customer,80,217030,2054.6316316316315,2052577,999,1946,2003,40.790254173304184,-73.97718340158461
W 88 St & West End Ave,Subscriber,61,152323,954.2508415680313,8787696,9209,1924,2003,40.790254173304184,-73.97718340158461
W 89 St & Columbus Ave,Customer,63,495117,1861.609211444522,5335372,2866,1944,2003,40.7882213,-73.97041561
W 89 St & Columbus Ave,Subscriber,62,1741660,881.6466606866182,21623266,24526,1888,2003,40.7882213,-73.97041561
W 90 St & Amsterdam Ave,Customer,63,211644,1740.3057216054654,2037898,1171,1944,2002,40.79017948095081,-73.97288918495178
W 90 St & Amsterdam Ave,Subscriber,61,57338,846.7623179657436,11222141,13253,1909,2002,40.79017948095081,-73.97288918495178
W 92 St & Broadway,Customer,61,1696704,3482.280811232449,4464284,1282,1944,2003,40.7921,-73.9739
W 92 St & Broadway,Subscriber,61,60519,784.2473576858891,12688338,16179,1900,2002,40.7921,-73.9739
W 95 St & Broadway,Customer,69,829412,2038.0181818181818,5492459,2695,1949,2003,40.7937704,-73.971888
W 95 St & Broadway,Subscriber,61,659930,835.1049282110981,21520654,25770,1889,2003,40.7937704,-73.971888
W Broadway & Spring St,Customer,63,310707,1399.3456090651557,1975876,1412,1950,2003,40.72494672359416,-74.00165855884552
W Broadway & Spring St,Subscriber,62,4817,706.9750877590307,6243297,8831,1888,2003,40.72494672359416,-74.00165855884552
W Broadway & Spring Street,Customer,62,1891712,2012.2017193736567,13107482,6514,1944,2003,40.72494672359416,-74.00165855884552
W Broadway & Spring Street,Subscriber,61,145218,787.0279136347369,26390620,33532,1895,2003,40.72494672359416,-74.00165855884552
W Broadway & W Houston St,Customer,203,11592,1430.5394736842106,108721,76,1959,2001,40.726378000000004,-74.000472
W Broadway & W Houston St,Subscriber,61,3343,670.0134228187919,199664,298,1941,2002,40.726378000000004,-74.000472
Warren St & Court St,Customer,95,84909,1581.4450499545867,1741171,1101,1957,2003,40.686371,-73.99383324
Warren St & Court St,Subscriber,61,1214324,800.1049893390192,9381231,11725,1895,2003,40.686371,-73.99383324
Washington Ave & Greene Ave,Customer,75,305842,2120.6226012793177,1989144,938,1955,2002,40.68650065,-73.96563307
Washington Ave & Greene Ave,Subscriber,61,659040,775.1469292076887,8266942,10665,1938,2002,40.68650065,-73.96563307
Washington Ave & Park Ave,Customer,64,429595,1630.6844241501776,3214079,1971,1949,2002,40.69610226,-73.96751037
Washington Ave & Park Ave,Subscriber,63,146895,850.683407763655,12381697,14555,1938,2003,40.69610226,-73.96751037
Washington Park,Customer,62,166842,1428.997347480106,1616196,1131,1956,2002,40.6917823,-73.97372990000001
Washington Park,Subscriber,61,638228,703.7132289289368,8942084,12707,1889,2003,40.6917823,-73.97372990000001
Washington Pl & 6 Ave,Customer,67,388332,1589.5506696428572,7121187,4480,1900,2003,40.73224119,-74.00026394
Washington Pl & 6 Ave,Subscriber,61,1331627,736.0963753863444,20958136,28472,1889,2003,40.73224119,-74.00026394
Washington Pl & Broadway,Customer,62,370096,1456.6292533081285,6164455,4232,1946,2003,40.72903917,-73.99404649
Washington Pl & Broadway,Subscriber,61,520244,661.3443925114295,25893617,39153,1888,2003,40.728,-73.995
Washington St & Gansevoort St,Customer,61,379043,1644.261328104298,31025567,18869,1901,2003,40.739323,-74.008119
Washington St & Gansevoort St,Subscriber,61,758904,836.7873649081279,43127184,51539,1886,2003,40.739323,-74.008119
Water - Whitehall Plaza,Customer,61,119318,1780.819857458835,7246156,4069,1941,2003,40.70255065,-74.0127234
Water - Whitehall Plaza,Subscriber,61,73435,928.1154660410825,16220674,17477,1899,2003,40.70255065,-74.0127234
Waterbury St & Stagg St,Customer,71,56225,1414.1411764705883,841414,595,1962,2001,40.710190000000004,-73.93734
Waterbury St & Stagg St,Subscriber,62,9199,857.5163274964506,1811932,2113,1938,2001,40.710190000000004,-73.93734
Watts St & Greenwich St,Customer,64,610015,1576.5416666666667,8588999,5448,1946,2003,40.72405549,-74.00965965
Watts St & Greenwich St,Subscriber,61,241580,764.1682515849183,27482547,35964,1889,2003,40.72405549,-74.00965965
West Drive & Prospect Park West,Customer,61,1832607,2918.978098290598,27321635,9360,1940,2003,40.6610633719006,-73.97945255041121
West Drive & Prospect Park West,Subscriber,61,726317,1085.765068134172,24859677,22896,1885,2003,40.6610633719006,-73.97945255041121
West End Ave & W 107 St,Customer,64,298339,2036.3697368421053,3095282,1520,1947,2003,40.8021174,-73.9681805305
West End Ave & W 107 St,Subscriber,63,65508,918.4484072022161,10609916,11552,1900,2003,40.8021174,-73.9681805305
West End Ave & W 94 St,Customer,74,74485,2008.1048309178743,4156777,2070,1939,2003,40.7941654,-73.974124
West End Ave & W 94 St,Subscriber,61,570014,1147.4084556997943,16175017,14097,1900,2003,40.7941654,-73.974124
West St & Chambers St,Customer,61,1416066,1696.4005533988602,41076643,24214,1901,2003,40.71754834,-74.01322069
West St & Chambers St,Subscriber,61,1180780,1012.7067500184226,82456609,81422,1890,2003,40.71754834,-74.01322069
West Thames St,Customer,61,898766,1978.7408617520932,9689894,4897,1944,2003,40.70834698,-74.01713445
West Thames St,Subscriber,61,147337,776.4578408657653,26474883,34097,1900,2003,40.70834698,-74.01713445
White St & Johnson Ave,Customer,63,55579,1359.254132231405,657879,484,1952,2000,40.707174,-73.93581
White St & Johnson Ave,Subscriber,64,464540,2163.6005946481664,2183073,1009,1940,2000,40.707174,-73.93581
White St & Moore St,Customer,71,188286,1499.642899584076,2523899,1683,1952,2003,40.704508000000004,-73.9351
White St & Moore St,Subscriber,65,642428,1243.0649441340781,3560138,2864,1900,2001,40.704508000000004,-73.9351
William St & Pine St,Customer,61,145258,1626.5709714950553,5592151,3438,1945,2003,40.70717936,-74.00887308
William St & Pine St,Subscriber,61,99245,849.3107220021606,18868287,22216,1889,2003,40.70717936,-74.00887308
Willoughby Ave & Hall St,Customer,64,116948,1511.312552653749,1793928,1187,1937,2002,40.69196035,-73.96536851
Willoughby Ave & Hall St,Subscriber,61,61641,616.0215233767786,10303576,16726,1888,2003,40.69196035,-73.96536851
Willoughby Ave & Myrtle Ave,Customer,234,25660,1318.596,329649,250,1958,2001,40.69757,-73.93098
Willoughby Ave & Myrtle Ave,Subscriber,64,5388,838.4015267175572,549153,655,1945,2001,40.69757,-73.93098
Willoughby Ave & Onderdonk Ave,Customer,260,2038,1357.0,6785,5,1969,2000,40.7098,-73.91727
Willoughby Ave & Onderdonk Ave,Subscriber,139,1583,458.625,14676,32,1960,1995,40.7098,-73.91727
Willoughby Ave & Tompkins Ave,Customer,123,362961,1943.6357670221494,2369292,1219,1954,2003,40.69425403,-73.94626915
Willoughby Ave & Tompkins Ave,Subscriber,67,1049633,1221.320338359691,6641540,5438,1938,2001,40.69425403,-73.94626915
Willoughby Ave & Walworth St,Customer,65,185262,1933.208,2174859,1125,1956,2002,40.69331716,-73.95381995
Willoughby Ave & Walworth St,Subscriber,63,215960,875.4673845193508,5609995,6408,1932,2002,40.69331716,-73.95381995
Willoughby Ave & Wyckoff Ave,Customer,72,778088,4411.458245614035,6286328,1425,1958,2001,40.705614000000004,-73.92153
Willoughby Ave & Wyckoff Ave,Subscriber,68,50807,1114.3014123320702,3234817,2903,1900,2001,40.705614000000004,-73.92153
Willoughby St & Fleet St,Customer,61,160617,1296.1878363832077,2408317,1858,1945,2003,40.69196566,-73.9813018
Willoughby St & Fleet St,Subscriber,61,1476550,674.5588496772448,17451512,25871,1888,2002,40.69196566,-73.9813018
Wilson Ave & Moffat St,Customer,295,3305,1100.5333333333333,16508,15,1969,2001,40.68906,-73.90505999999999
Wilson Ave & Moffat St,Subscriber,68,67541,1007.5113636363636,177322,176,1951,2000,40.68906,-73.90505999999999
Wilson Ave & Troutman St,Customer,78,9419,1171.1176470588234,159272,136,1888,2000,40.70166,-73.92754000000001
Wilson Ave & Troutman St,Subscriber,102,3430,820.8042168674699,272507,332,1888,2000,40.70166,-73.92754000000001
Withers St & Kingsland Ave,Customer,141,9785,1258.009708737864,129575,103,1958,2001,40.717729999999996,-73.94051
Withers St & Kingsland Ave,Subscriber,73,30497,716.8873873873874,477447,666,1901,2000,40.717729999999996,-73.94051
Wolcott St & Dwight St,Customer,63,8557,1009.907949790795,482736,478,1957,2003,40.6753274,-74.0100698
Wolcott St & Dwight St,Subscriber,61,72530,767.0732323232323,1822566,2376,1945,2003,40.6753274,-74.0100698
Woodward Ave & Harman St,Customer,106,80941,4358.4,87168,20,1969,1995,40.70793,-73.91091999999999
Woodward Ave & Harman St,Subscriber,122,1992,554.4615384615385,21624,39,1947,1994,40.70793,-73.91091999999999
Wyckoff Av & Jefferson St,Customer,63,2678003,3038.473732718894,6593488,2170,1945,2002,40.707165,-73.923711
Wyckoff Av & Jefferson St,Subscriber,62,97907,1162.1660128019823,5628370,4843,1889,2001,40.707165,-73.923711
Wyckoff Av & Stanhope St,Customer,91,4013,1080.81,108081,100,1969,2001,40.703545,-73.917775
Wyckoff Av & Stanhope St,Subscriber,72,4373,874.6304801670146,418948,479,1947,2001,40.703545,-73.917775
Wyckoff St & 3 Ave,Customer,83,2192020,4985.429256594724,4157848,834,1950,2002,40.6827549,-73.98258555
Wyckoff St & 3 Ave,Subscriber,61,2057278,865.9832666806988,8228573,9502,1886,2003,40.6827549,-73.98258555
Wyckoff St & Bond St,Customer,85,770803,3016.851063829787,1276128,423,1963,2002,40.68461653897949,-73.98721285164356
