hour_of_day,date,gender,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count
19,2019-02-14,1,63,56103,728.0779363336992,1326558,1822
19,2019-02-14,2,90,3074,744.3412698412699,375148,504
19,2019-02-15,0,106,416480,4739.438016528926,573472,121
19,2019-02-15,1,64,58672,764.4479726428921,1564825,2047
19,2019-02-15,2,61,3698,788.7613636363636,416466,528
19,2019-02-16,0,110,44901,1486.1625,118893,80
19,2019-02-16,1,61,4154,679.6650438169426,698016,1027
19,2019-02-16,2,61,3101,720.2730375426621,211040,293
19,2019-02-17,0,103,3600,952.6727272727272,52397,55
19,2019-02-17,1,62,71815,794.5511982570806,729398,918
19,2019-02-17,2,69,6321,735.4851851851852,198581,270
19,2019-02-18,0,124,2606,876.1951219512196,35924,41
19,2019-02-18,1,74,48663,727.9233305853256,882971,1213
19,2019-02-18,2,103,89352,946.239344262295,288603,305
19,2019-02-19,0,67,3113,1069.7254901960785,54556,51
19,2019-02-19,1,62,46603,658.9362467866324,1281631,1945
19,2019-02-19,2,79,9144,701.5294117647059,322002,459
19,2019-02-20,0,83,2639,949.125,22779,24
19,2019-02-20,1,62,5948,750.5986622073578,448858,598
19,2019-02-20,2,67,2837,695.5504587155963,75815,109
19,2019-02-21,0,91,2417,804.6349206349206,50692,63
19,2019-02-21,1,62,5579,673.7955036748812,1558489,2313
19,2019-02-21,2,69,698377,1901.3590604026845,1133210,596
19,2019-02-22,0,148,43636,1558.0877192982457,88811,57
19,2019-02-22,1,68,61458,676.2955692652832,1205835,1783
19,2019-02-22,2,89,3924,707.7924107142857,317091,448
19,2019-02-23,0,103,137008,4854.558823529412,330110,68
19,2019-02-23,1,63,7287,704.7657284768212,851357,1208
19,2019-02-23,2,62,2662,710.9425287356322,247408,348
19,2019-02-24,0,137,3423,1037.2264150943397,54973,53
19,2019-02-24,1,61,95824,760.8041060735671,889380,1169
19,2019-02-24,2,68,2643,685.8454545454546,226329,330
19,2019-02-25,0,128,2644,728.6222222222223,32788,45
19,2019-02-25,1,63,308336,867.4032168607876,1563928,1803
19,2019-02-25,2,66,334585,1421.5826086956522,653928,460
19,2019-02-26,0,103,171016,3830.0,206820,54
19,2019-02-26,1,62,205345,786.7719676549865,1459462,1855
19,2019-02-26,2,67,3537,684.5301724137931,317622,464
19,2019-02-27,0,124,164370,6815.509433962264,361222,53
19,2019-02-27,1,64,28528,637.6750266808965,1195003,1874
19,2019-02-27,2,64,49447,773.7240618101546,350497,453
19,2019-02-28,0,117,2575,663.4,33170,50
19,2019-02-28,1,62,67619,679.3898128898129,1307146,1924
19,2019-02-28,2,82,2754,654.2515856236787,309461,473
19,2019-03-01,0,169,67267,2174.072727272727,119574,55
19,2019-03-01,1,71,6466,685.431746031746,1079555,1575
19,2019-03-01,2,66,62960,875.4346666666667,328288,375
19,2019-03-02,0,142,214731,4320.412698412699,272186,63
19,2019-03-02,1,70,72646,797.5636363636364,745722,935
19,2019-03-02,2,61,477914,2694.080971659919,665438,247
19,2019-03-03,0,418,12344,1610.8095238095239,33827,21
19,2019-03-03,1,79,5310,725.0934579439253,232755,321
19,2019-03-03,2,129,2495,629.8414634146342,51647,82
19,2019-03-04,0,129,2846,793.8064516129032,49216,62
19,2019-03-04,1,62,89908,663.8616097278517,1146489,1727
19,2019-03-04,2,73,44775,763.8807947019867,346038,453
19,2019-03-05,0,64,3251,757.59375,48486,64
19,2019-03-05,1,67,14730,630.8532981530343,1195467,1895
19,2019-03-05,2,79,2925,639.0022075055188,289468,453
19,2019-03-06,0,75,1700,562.1219512195122,23047,41
19,2019-03-06,1,62,44888,629.7600979192166,1029028,1634
19,2019-03-06,2,63,4310,672.2953367875648,259506,386
19,2019-03-07,0,114,2610,847.9756097560976,34767,41
19,2019-03-07,1,61,1072245,1181.4311475409836,2162019,1830
19,2019-03-07,2,81,10099,649.2979166666667,311663,480
19,2019-03-08,0,273,6504,1251.090909090909,68810,55
19,2019-03-08,1,63,59741,758.919840818647,1334940,1759
19,2019-03-08,2,85,22235,764.6881188118812,308934,404
19,2019-03-09,0,191,83445,1845.9150943396226,195667,106
19,2019-03-09,1,65,240911,896.0789673500379,1180136,1317
19,2019-03-09,2,98,4634,807.8746736292428,309416,383
19,2019-03-10,0,103,48378,1876.3035714285713,105073,56
19,2019-03-10,1,65,64181,776.3109600679694,913718,1177
19,2019-03-10,2,67,41061,833.7881944444445,240131,288
19,2019-03-11,0,124,5124,1084.0373134328358,145261,134
19,2019-03-11,1,63,68954,747.0014000700035,2134183,2857
19,2019-03-11,2,64,972768,2120.378787878788,1679340,792
19,2019-03-12,0,62,7044,979.8869565217391,112687,115
19,2019-03-12,1,61,166902,729.9954844006568,1778269,2436
19,2019-03-12,2,64,3102,694.856071964018,463469,667
19,2019-03-13,0,163,45414,1366.9732142857142,153101,112
19,2019-03-13,1,62,11588,658.7507246376812,1590883,2415
19,2019-03-13,2,64,43681,745.4875912408759,510659,685
19,2019-03-14,0,79,52799,1297.7785714285715,181689,140
19,2019-03-14,1,62,37161,703.6164772727273,1981384,2816
19,2019-03-14,2,65,5031,784.3226632522408,612556,781
19,2019-03-15,0,105,72160,1543.744094488189,392111,254
19,2019-03-15,1,64,153902,879.790627362056,2327926,2646
19,2019-03-15,2,63,70624,997.681195516812,801138,803
19,2019-03-16,0,95,12390,1069.5398230088495,120858,113
19,2019-03-16,1,70,148971,867.8068264342775,1194970,1377
19,2019-03-16,2,79,5653,765.8143564356436,309389,404
19,2019-03-17,0,86,103184,3408.911111111111,306802,90
19,2019-03-17,1,65,9922,682.0046082949309,887970,1302
19,2019-03-17,2,70,3789,782.7686746987952,324849,415
19,2019-03-18,0,105,47150,1363.8865979381444,132297,97
19,2019-03-18,1,61,45747,673.2697423108895,1619887,2406
19,2019-03-18,2,81,73133,922.8498583569406,651532,706
19,2019-03-19,0,85,59897,1733.8541666666667,249675,144
19,2019-03-19,1,63,139416,742.5374200827379,1974407,2659
19,2019-03-19,2,67,45672,814.4616352201258,647497,795
19,2019-03-20,0,70,4747,1114.2074074074073,150418,135
19,2019-03-20,1,61,11627,669.0959847036329,1749686,2615
19,2019-03-20,2,61,8765,767.0496644295303,571452,745
19,2019-03-21,0,99,2671,833.75,33350,40
19,2019-03-21,1,67,66403,674.6751687921981,899342,1333
19,2019-03-21,2,89,3265,677.4163822525597,198483,293
19,2019-03-22,0,85,7921,1324.6818181818182,145715,110
19,2019-03-22,1,63,5419,703.5304848775804,1465454,2083
19,2019-03-22,2,65,50524,834.7854545454545,459132,550
19,2019-03-23,0,158,27617,1356.4714285714285,189906,140
19,2019-03-23,1,62,406113,984.0176750509858,1447490,1471
19,2019-03-23,2,76,3988,778.8843683083512,363739,467
19,2019-03-24,0,67,102629,2475.2586206896553,574260,232
19,2019-03-24,1,61,832249,1341.7955056179776,2388396,1780
19,2019-03-24,2,73,274864,1539.1870047543582,971227,631
19,2019-03-25,0,105,55522,1660.9083969465648,217579,131
19,2019-03-25,1,61,65498,684.0715087982029,1827155,2671
19,2019-03-25,2,62,3828,718.2366013071895,549451,765
19,2019-03-26,0,117,47597,1388.4424778761063,156894,113
19,2019-03-26,1,68,103490,765.5679659351457,2337279,3053
19,2019-03-26,2,68,86958,861.0817469204927,768946,893
19,2019-03-27,0,74,165608,2587.099173553719,313039,121
19,2019-03-27,1,65,42805,665.6284760845384,1795200,2697
19,2019-03-27,2,65,3818,737.3646759847522,580306,787
19,2019-03-28,0,112,43818,1284.8260869565217,177306,138
19,2019-03-28,1,62,78212,699.566493955095,2025245,2895
19,2019-03-28,2,62,48806,802.0419235511714,650456,811
19,2019-03-29,0,77,47485,1518.7514124293784,268819,177
19,2019-03-29,1,63,655855,989.5979189892233,2663008,2691
19,2019-03-29,2,66,88938,952.1705607476636,815058,856
19,2019-03-30,0,121,163670,1929.952,723732,375
19,2019-03-30,1,62,325995,1223.970946579194,2611954,2134
19,2019-03-30,2,61,84054,1141.3921334922527,957628,839
19,2019-03-31,0,62,70455,1481.1458333333333,213285,144
19,2019-03-31,1,62,46821,784.3381340012523,1252588,1597
19,2019-03-31,2,65,254704,1714.7525562372189,838514,489
19,2019-04-01,0,158,4498,1028.822033898305,121401,118
19,2019-04-01,1,63,176638,837.9972057282571,2399186,2863
19,2019-04-01,2,68,73875,843.125,654265,776
19,2019-04-02,0,119,41395,1257.75,140868,112
19,2019-04-02,1,61,85052,713.1845508563439,2040421,2861
19,2019-04-02,2,64,8222,682.7713178294574,528465,774
19,2019-04-03,0,61,439513,3446.227513227513,651337,189
19,2019-04-03,1,62,434466,877.9747489239599,3059742,3485
19,2019-04-03,2,63,80718,920.8419593345657,996351,1082
19,2019-04-04,0,74,138985,1733.0111731843576,310209,179
19,2019-04-04,1,61,290837,810.9451972297501,2693149,3321
19,2019-04-04,2,76,598844,1730.738775510204,1696124,980
19,2019-04-05,0,134,3569,993.6279069767442,42726,43
19,2019-04-05,1,69,675987,1310.169474727453,1321961,1009
19,2019-04-05,2,61,3501,703.6308411214953,150577,214
19,2019-04-06,0,72,2572595,5923.53682487725,3619281,611
19,2019-04-06,1,66,81563,926.4058154235146,2198361,2373
19,2019-04-06,2,67,437192,1929.338947368421,1832872,950
19,2019-04-07,0,121,45357,1497.4514925373135,401317,268
19,2019-04-07,1,61,71186,872.511838790932,1731936,1985
19,2019-04-07,2,64,350916,1581.1088235294117,1075154,680
19,2019-04-08,0,79,384256,2555.9283746556475,927802,363
19,2019-04-08,1,61,712381,1379.7738488934112,5423891,3931
19,2019-04-08,2,61,63620,1172.9698924731183,1636293,1395
19,2019-04-09,0,104,135572,2386.0679611650485,245765,103
19,2019-04-09,1,62,191286,799.200331812526,1926872,2411
19,2019-04-09,2,77,229344,1115.983922829582,694142,622
19,2019-04-10,0,80,60577,1559.494623655914,290066,186
19,2019-04-10,1,63,274773,846.7042836041359,2866094,3385
19,2019-04-10,2,68,48275,891.6797020484171,957664,1074
19,2019-04-11,0,71,15127,1014.0484848484848,167318,165
19,2019-04-11,1,61,60205,696.541557591623,2128631,3056
19,2019-04-11,2,61,48642,786.5033333333333,707853,900
19,2019-04-12,0,107,47453,1639.1759259259259,177031,108
19,2019-04-12,1,62,55770,745.9359720605355,1281518,1718
19,2019-04-12,2,73,99237,976.8056768558952,447377,458
19,2019-04-13,0,62,190020,2726.1032357473036,1769241,649
19,2019-04-13,1,64,347963,1322.392911010558,3506986,2652
19,2019-04-13,2,62,173674,1494.0588235294117,1574738,1054
19,2019-04-14,0,65,108628,1869.5037593984962,497288,266
19,2019-04-14,1,62,366169,1179.9690265486727,2400057,2034
19,2019-04-14,2,69,702346,1992.8237762237761,1424869,715
19,2019-04-15,0,141,44552,1626.5441176470588,221210,136
19,2019-04-15,1,61,175361,980.4476304261251,2461904,2511
19,2019-04-15,2,61,188439,1110.2269399707175,758285,683
19,2019-04-16,0,76,88326,1789.2,348894,195
19,2019-04-16,1,61,162301,826.7129570237331,2577691,3118
19,2019-04-16,2,66,479048,1539.8557784145178,1612229,1047
19,2019-04-17,0,69,78521,1944.9327731092437,462894,238
19,2019-04-17,1,62,570766,1033.7142857142858,3147660,3045
19,2019-04-17,2,66,650400,1810.5376016260163,1781569,984
19,2019-04-18,0,86,1257527,7313.324041811847,2098924,287
19,2019-04-18,1,63,255139,942.9212025316456,2979631,3160
19,2019-04-18,2,70,269142,1215.1051587301588,1224826,1008
19,2019-04-19,0,86,1112779,4431.101123595506,1577472,356
19,2019-04-19,1,63,72997,827.0308641975308,1875706,2268
19,2019-04-19,2,90,4169,895.022696929239,670372,749
19,2019-04-20,0,62,52935,1475.1977077363897,514844,349
19,2019-04-20,1,61,75936,911.8336221837088,1578384,1731
19,2019-04-20,2,94,243190,1475.7134328358209,988728,670
19,2019-04-21,0,65,151160,1925.26,866367,450
19,2019-04-21,1,62,154306,921.5046106557377,1798777,1952
19,2019-04-21,2,62,17069,993.7833109017497,738381,743
19,2019-04-22,0,116,41348,1739.4324324324325,128718,74
19,2019-04-22,1,61,14678,701.8538681948424,1469682,2094
19,2019-04-22,2,65,16792,770.6358695652174,425391,552
19,2019-04-23,0,69,103398,1963.272965879265,748007,381
19,2019-04-23,1,64,265465,877.8414023372287,3154962,3594
19,2019-04-23,2,62,47050,918.2938496583143,1209393,1317
19,2019-04-24,0,68,27265,1341.8030303030303,619913,462
19,2019-04-24,1,62,148889,896.5597532767925,3488514,3891
19,2019-04-24,2,64,7824,951.7298578199052,1405705,1477
19,2019-04-25,0,67,3910,1012.6644295302013,150887,149
19,2019-04-25,1,66,12101,653.754272517321,1415378,2165
19,2019-04-25,2,88,179054,1054.691743119266,574807,545
19,2019-04-26,0,96,482022,6086.680412371134,590408,97
19,2019-04-26,1,63,86082,700.3036303630363,1060960,1515
19,2019-04-26,2,69,63553,978.5,344432,352
19,2019-04-27,0,63,91042,1828.3265306122448,806292,441
19,2019-04-27,1,62,43381,831.0568609022556,1768489,2128
19,2019-04-27,2,65,695639,1815.929203539823,1436400,791
19,2019-04-28,0,123,69618,1572.860606060606,259522,165
19,2019-04-28,1,62,130496,800.1226513569937,1533035,1916
19,2019-04-28,2,75,166223,1084.207488299532,694977,641
19,2019-04-29,0,106,38746,1304.5240963855422,216551,166
19,2019-04-29,1,61,11065,683.1529571719918,2009836,2942
19,2019-04-29,2,61,240327,1176.2279569892473,1093892,930
19,2019-04-30,0,92,6968,1135.8412017167382,264651,233
19,2019-04-30,1,62,221935,843.767166762839,2924497,3466
19,2019-04-30,2,69,45823,884.2125205930807,1073434,1214
19,2019-05-01,0,136,4039,986.1884057971015,136094,138
19,2019-05-01,1,67,254535,787.5953800298063,2113906,2684
19,2019-05-01,2,63,5105,746.2746051032807,614184,823
19,2019-05-02,0,62,81163,1726.729064039409,350526,203
19,2019-05-02,1,62,212758,793.850138760407,2574456,3243
19,2019-05-02,2,72,16767,841.6793969849247,837471,995
19,2019-05-03,0,66,72833,1728.7731092436975,411448,238
19,2019-05-03,1,63,52787,759.4391288825419,2127189,2801
19,2019-05-03,2,68,1582602,2600.0110741971207,2347810,903
19,2019-05-04,0,78,19173,1539.2244897959183,905064,588
19,2019-05-04,1,65,136080,961.4277408637873,2315118,2408
19,2019-05-04,2,67,155115,1297.7982283464567,1318563,1016
19,2019-05-05,0,192,2962,1162.391304347826,26735,23
19,2019-05-05,1,67,5287,679.7874251497007,227049,334
19,2019-05-05,2,97,4444,619.2325581395348,53254,86
19,2019-05-06,0,70,12952,1253.88122605364,327263,261
19,2019-05-06,1,61,310914,851.9257126403686,2958738,3473
19,2019-05-06,2,71,14423,920.648379052369,1107540,1203
19,2019-05-07,0,90,46732,1449.805642633229,462488,319
19,2019-05-07,1,63,52224,804.2713438225433,3118160,3877
19,2019-05-07,2,66,686575,1503.7086142322098,2007451,1335
19,2019-05-08,0,94,55653,1393.8055555555557,401416,288
19,2019-05-08,1,64,46201,836.990140114167,3225760,3854
19,2019-05-08,2,61,12586,917.8694690265487,1244631,1356
19,2019-05-09,0,111,20041,1243.1976744186047,213830,172
19,2019-05-09,1,62,16487,699.631458469588,2139473,3058
19,2019-05-09,2,74,18710,818.7907725321888,763113,932
19,2019-05-10,0,88,53907,1740.583038869258,492585,283
19,2019-05-10,1,61,42352,793.0213036565978,2494052,3145
19,2019-05-10,2,62,61932,1001.0365853658536,1067105,1066
19,2019-05-11,0,115,7867,1307.1439842209072,662722,507
19,2019-05-11,1,64,161781,922.564,2075769,2250
19,2019-05-11,2,86,238707,1366.362255965293,1259786,922
19,2019-05-12,0,110,3700,1182.6,47304,40
19,2019-05-12,1,63,3853,630.8319623971798,536838,851
19,2019-05-12,2,63,13040,780.807881773399,158504,203
19,2019-05-13,0,103,3566,978.0727272727273,53794,55
19,2019-05-13,1,65,6698,641.9342105263158,1170888,1824
19,2019-05-13,2,76,3548,691.8588516746412,289197,418
19,2019-05-14,0,96,2056,710.7826086956521,32696,46
19,2019-05-14,1,65,48624,666.760033444816,797445,1196
19,2019-05-14,2,87,3559,634.1240875912408,173750,274
19,2019-05-15,0,68,11707,1389.0376712328766,405599,292
19,2019-05-15,1,62,47760,818.1929124032943,3278499,4007
19,2019-05-15,2,69,2021332,2306.2025052192066,3314013,1437
19,2019-05-16,0,85,10373,1330.3694117647058,565407,425
19,2019-05-16,1,64,49107,865.2665983081262,3375405,3901
19,2019-05-16,2,66,417652,1404.1689655172413,2036045,1450
19,2019-05-17,0,85,53142,1627.2488372093023,699717,430
19,2019-05-17,1,63,62258,884.5281564908121,2984398,3374
19,2019-05-17,2,65,49060,985.8405909797823,1267791,1286
19,2019-05-18,0,67,93325,1882.995951417004,1395300,741
19,2019-05-18,1,61,157551,1028.2575158227849,2599435,2528
19,2019-05-18,2,79,61452,1141.3397312859886,1189276,1042
19,2019-05-19,0,105,79730,1590.388392857143,1068741,672
19,2019-05-19,1,64,11241,870.6902430177729,2400493,2757
19,2019-05-19,2,61,11588,1021.8899647887324,1160867,1136
19,2019-05-20,0,93,138571,1851.0151898734177,731151,395
19,2019-05-20,1,61,447694,1023.1283450246817,3938021,3849
19,2019-05-20,2,61,97243,1102.457273320287,1690067,1533
19,2019-05-21,0,86,70095,1602.3540051679586,620111,387
19,2019-05-21,1,62,63727,846.6997217303314,3347004,3953
19,2019-05-21,2,62,754331,1483.4833333333333,2225225,1500
19,2019-05-22,0,85,1689128,5753.519047619047,2416478,420
19,2019-05-22,1,61,12302,807.5451480857212,3353735,4153
19,2019-05-22,2,61,86373,967.6485148514852,1563720,1616
19,2019-05-23,0,82,47417,1736.1478260869565,399314,230
19,2019-05-23,1,61,392153,931.50622532645,3067450,3293
19,2019-05-23,2,75,37445,923.438446969697,975151,1056
19,2019-05-24,0,61,34522,1383.1321585903083,627942,454
19,2019-05-24,1,61,84649,938.1363309352517,2608019,2780
19,2019-05-24,2,67,245705,1334.7428571428572,1401480,1050
19,2019-05-25,0,69,737365,3107.0543130990413,1945016,626
19,2019-05-25,1,62,175706,1117.5494028230185,2058526,1842
19,2019-05-25,2,66,50239,1151.6346863468634,936279,813
19,2019-05-26,0,71,699592,3602.238532110092,1570576,436
19,2019-05-26,1,62,79485,1034.3716075156576,1486392,1437
19,2019-05-26,2,69,736153,2530.8928571428573,1559030,616
19,2019-05-27,0,62,437683,2218.4752604166665,1703789,768
19,2019-05-27,1,61,49511,972.7933307483521,2508834,2579
19,2019-05-27,2,62,577004,1665.6861564918315,1937193,1163
19,2019-05-28,0,80,12266,1226.1962962962964,331073,270
19,2019-05-28,1,61,52692,789.4107593163351,2817407,3569
19,2019-05-28,2,70,41955,870.3574660633484,1154094,1326
19,2019-05-29,0,112,2420,967.4444444444445,26121,27
19,2019-05-29,1,62,3755,608.3381555153707,336411,553
19,2019-05-29,2,124,3195,663.3185840707964,74955,113
19,2019-05-30,0,179,2942,1073.7222222222222,38654,36
19,2019-05-30,1,64,3569,609.8806758183738,577557,947
19,2019-05-30,2,81,60253,986.8349514563107,203288,206
19,2019-05-31,0,75,671166,2588.906474820144,1439432,556
19,2019-05-31,1,63,107555,894.6991761892108,3366753,3763
19,2019-05-31,2,66,76412,1064.4940600978337,1523291,1431
19,2019-06-01,0,65,121889,1787.7510548523207,1271091,711
19,2019-06-01,1,67,60856,949.0508091832894,2521628,2657
19,2019-06-01,2,66,161905,1235.8694885361551,1401476,1134
19,2019-06-02,0,68,7222,1411.506958250497,709988,503
19,2019-06-02,1,61,52091,938.6187399030695,2324020,2476
19,2019-06-02,2,66,167696,1225.1107927411651,1282691,1047
19,2019-06-03,0,81,873458,4580.674418604651,1969690,430
19,2019-06-03,1,63,680049,1096.762383521334,4472597,4078
19,2019-06-03,2,62,44820,1000.5337423312883,1630870,1630
19,2019-06-04,0,73,48536,1497.5126436781609,651418,435
19,2019-06-04,1,64,48805,862.8167467398764,3771372,4371
19,2019-06-04,2,65,53031,1070.1714975845412,1772204,1656
19,2019-06-05,0,77,7954,1214.5964912280701,346160,285
19,2019-06-05,1,68,47401,819.5349322210636,3143736,3836
19,2019-06-05,2,70,607913,1329.3627805937726,1835850,1381
19,2019-06-06,0,63,15430,1462.8721804511279,583686,399
19,2019-06-06,1,61,16828,828.0401596408082,3319613,4009
19,2019-06-06,2,63,242808,1150.5934579439252,1723589,1498
19,2019-06-07,0,66,68008,1663.3624454148471,761820,458
19,2019-06-07,1,63,1189322,1215.5213879748728,4063488,3343
19,2019-06-07,2,65,6476,969.4190705128206,1209835,1248
19,2019-06-08,0,68,221329,2028.5571776155718,1667474,822
19,2019-06-08,1,66,140086,1028.1846365828453,2984820,2903
19,2019-06-08,2,70,27301,1103.5332792207791,1359553,1232
19,2019-06-09,0,76,47200,1645.2122448979592,1209231,735
19,2019-06-09,1,61,30121,921.3581881533102,2644298,2870
19,2019-06-09,2,65,14610,1049.4201747418585,1321220,1259
19,2019-06-10,0,74,6526,1107.0471698113208,117347,106
19,2019-06-10,1,61,22369,671.275597654488,1488218,2217
19,2019-06-10,2,72,3595,716.8776119402985,480308,670
19,2019-06-11,0,62,29280,1375.6505102040817,539255,392
19,2019-06-11,1,61,43288,845.3732001857873,3640177,4306
19,2019-06-11,2,65,47247,1002.778891509434,1700713,1696
19,2019-06-12,0,102,39041,1419.5871313672922,529506,373
19,2019-06-12,1,65,80414,874.5307027784263,3745615,4283
19,2019-06-12,2,62,44440,970.02375,1552038,1600
19,2019-06-13,0,137,61789,1787.2660256410256,557627,312
19,2019-06-13,1,64,588057,1005.0460843373494,3336753,3320
19,2019-06-13,2,61,368378,1282.8109058927,1458556,1137
19,2019-06-14,0,62,70264,1718.6267465069861,861032,501
